------------------------------------------------------------------
  Running MRIQC version 24.1.0.dev15+g9586c867.d20240825
  ----------------------------------------------------------------

  NOTICE
  Copyright © The NiPreps Developers.
  
  This product includes software developed by
  the NiPreps Community (https://nipreps.org/).
  
  Portions of this software were developed at the Department of
  Psychology at Stanford University, Stanford, CA, US.
  
  This software contains code ultimately derived from the
  PCP Quality Assessment Protocol (QAP;
  http://preprocessed-connectomes-project.org/quality-assessment-protocol)
  by C. Craddock, S. Giavasis, D. Clark, Z. Shezhad, and J. Pellman.
  
  This software is also distributed as a Docker container image.
  The bootstrapping file for the image ("Dockerfile") is licensed
  under the MIT License.

  ----------------------------------------------------------------

  * BIDS dataset path: /data/datasets/hcph.
  * Output folder: /data/derivatives/hcph/datalad/hcph-mriqc.
  * Analysis levels: ['participant'].
  * BIDS filters-file: /home/oesteban/tmp/mriqc_ses-pilot018/filter-pilot018.json.
------------------------------------------------------------------

2024-08-31 05:43:49 | IMPORTANT | mriqc            | DataLad dataset identified, attempting to `datalad get` unavailable files.
2024-08-31 05:47:39 | INFO     | nipype.workflow  | [Node] Finished "format_tpm_names", elapsed time 2.874325s.
2024-08-31 05:47:42 | INFO     | nipype.workflow  | [Node] Finished "Grad", elapsed time 3.680613s.
2024-08-31 05:47:42 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.GradientThreshold" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/HeadMaskWorkflow/93d3010db4e49c9b95916724584713a48353b34c/GradientThreshold".
2024-08-31 05:47:42 | INFO     | nipype.workflow  | [Node] Executing "GradientThreshold" <nipype.interfaces.utility.wrappers.Function>
2024-08-31 05:47:47 | INFO     | nipype.workflow  | [Node] Finished "SpatialNormalization", elapsed time 29.031248s.
2024-08-31 05:47:48 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.brain_tissue_segmentation.segmentation" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/brain_tissue_segmentation/93d3010db4e49c9b95916724584713a48353b34c/segmentation".
2024-08-31 05:47:48 | INFO     | nipype.workflow  | [Node] Executing "segmentation" <nipype.interfaces.ants.segmentation.Atropos>
2024-08-31 05:47:50 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w0" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/SpatialNormalization/99a0b766e30721dbf070009e6945b76717f07204/tpms_std2t1w/mapflow/_tpms_std2t1w0".
2024-08-31 05:47:50 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w1" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/SpatialNormalization/99a0b766e30721dbf070009e6945b76717f07204/tpms_std2t1w/mapflow/_tpms_std2t1w1".
2024-08-31 05:47:50 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w2" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/SpatialNormalization/99a0b766e30721dbf070009e6945b76717f07204/tpms_std2t1w/mapflow/_tpms_std2t1w2".
2024-08-31 05:47:50 | INFO     | nipype.workflow  | [Node] Executing "_tpms_std2t1w1" <niworkflows.interfaces.fixes.FixHeaderApplyTransforms>
2024-08-31 05:47:50 | INFO     | nipype.workflow  | [Node] Executing "_tpms_std2t1w0" <niworkflows.interfaces.fixes.FixHeaderApplyTransforms>
2024-08-31 05:47:50 | INFO     | nipype.workflow  | [Node] Executing "_tpms_std2t1w2" <niworkflows.interfaces.fixes.FixHeaderApplyTransforms>
2024-08-31 05:48:02 | INFO     | nipype.workflow  | [Node] Finished "_tpms_std2t1w0", elapsed time 11.318021s.
2024-08-31 05:48:02 | INFO     | nipype.workflow  | [Node] Finished "_tpms_std2t1w1", elapsed time 11.518231s.
2024-08-31 05:48:02 | INFO     | nipype.workflow  | [Node] Finished "_tpms_std2t1w2", elapsed time 11.429538s.
2024-08-31 05:48:04 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w0" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/SpatialNormalization/99a0b766e30721dbf070009e6945b76717f07204/tpms_std2t1w/mapflow/_tpms_std2t1w0".
2024-08-31 05:48:04 | INFO     | nipype.workflow  | [Node] Cached "_tpms_std2t1w0" - collecting precomputed outputs
2024-08-31 05:48:04 | INFO     | nipype.workflow  | [Node] "_tpms_std2t1w0" found cached.
2024-08-31 05:48:04 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w1" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/SpatialNormalization/99a0b766e30721dbf070009e6945b76717f07204/tpms_std2t1w/mapflow/_tpms_std2t1w1".
2024-08-31 05:48:04 | INFO     | nipype.workflow  | [Node] Cached "_tpms_std2t1w1" - collecting precomputed outputs
2024-08-31 05:48:04 | INFO     | nipype.workflow  | [Node] "_tpms_std2t1w1" found cached.
2024-08-31 05:48:04 | INFO     | nipype.workflow  | [Node] Setting-up "_tpms_std2t1w2" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/SpatialNormalization/99a0b766e30721dbf070009e6945b76717f07204/tpms_std2t1w/mapflow/_tpms_std2t1w2".
2024-08-31 05:48:04 | INFO     | nipype.workflow  | [Node] Cached "_tpms_std2t1w2" - collecting precomputed outputs
2024-08-31 05:48:04 | INFO     | nipype.workflow  | [Node] "_tpms_std2t1w2" found cached.
2024-08-31 05:48:06 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.Enhance" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/HeadMaskWorkflow/99a0b766e30721dbf070009e6945b76717f07204/Enhance".
2024-08-31 05:48:06 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.brain_tissue_segmentation.format_tpm_names" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/brain_tissue_segmentation/99a0b766e30721dbf070009e6945b76717f07204/format_tpm_names".
2024-08-31 05:48:06 | INFO     | nipype.workflow  | [Node] Executing "Enhance" <nipype.interfaces.utility.wrappers.Function>
2024-08-31 05:48:06 | INFO     | nipype.workflow  | [Node] Executing "format_tpm_names" <nipype.interfaces.utility.wrappers.Function>
2024-08-31 05:48:08 | INFO     | nipype.workflow  | [Node] Finished "Enhance", elapsed time 1.661862s.
2024-08-31 05:48:08 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.Grad" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/HeadMaskWorkflow/99a0b766e30721dbf070009e6945b76717f07204/Grad".
2024-08-31 05:48:08 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.apply_mask" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/HeadMaskWorkflow/99a0b766e30721dbf070009e6945b76717f07204/apply_mask".
2024-08-31 05:48:08 | INFO     | nipype.workflow  | [Node] Executing "apply_mask" <niworkflows.interfaces.nibabel.ApplyMask>
2024-08-31 05:48:08 | INFO     | nipype.workflow  | [Node] Executing "Grad" <nipype.interfaces.utility.wrappers.Function>
2024-08-31 05:48:09 | INFO     | nipype.workflow  | [Node] Finished "apply_mask", elapsed time 0.65719s.
2024-08-31 05:48:09 | INFO     | nipype.workflow  | [Node] Finished "GradientThreshold", elapsed time 26.732691s.
2024-08-31 05:48:09 | INFO     | nipype.workflow  | [Node] Finished "format_tpm_names", elapsed time 2.920367s.
2024-08-31 05:48:10 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.AirMaskWorkflow.ArtifactMask" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/AirMaskWorkflow/93d3010db4e49c9b95916724584713a48353b34c/ArtifactMask".
2024-08-31 05:48:10 | INFO     | nipype.workflow  | [Node] Executing "ArtifactMask" <mriqc.interfaces.anatomical.ArtifactMask>
2024-08-31 05:48:12 | INFO     | nipype.workflow  | [Node] Finished "Grad", elapsed time 3.8489050000000002s.
2024-08-31 05:48:14 | INFO     | nipype.workflow  | [Node] Finished "ArtifactMask", elapsed time 3.938856s.
2024-08-31 05:48:14 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.HeadMaskWorkflow.GradientThreshold" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/HeadMaskWorkflow/99a0b766e30721dbf070009e6945b76717f07204/GradientThreshold".
2024-08-31 05:48:14 | INFO     | nipype.workflow  | [Node] Executing "GradientThreshold" <nipype.interfaces.utility.wrappers.Function>
2024-08-31 05:48:16 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.provenance" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/ComputeIQMs/93d3010db4e49c9b95916724584713a48353b34c/provenance".
2024-08-31 05:48:16 | INFO     | nipype.workflow  | [Node] Executing "provenance" <mriqc.interfaces.reports.AddProvenance>
2024-08-31 05:48:17 | INFO     | nipype.workflow  | [Node] Finished "provenance", elapsed time 0.095578s.
2024-08-31 05:48:17 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.ComputeQI2" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/ComputeIQMs/93d3010db4e49c9b95916724584713a48353b34c/ComputeQI2".
2024-08-31 05:48:17 | INFO     | nipype.workflow  | [Node] Executing "ComputeQI2" <mriqc.interfaces.anatomical.ComputeQI2>
2024-08-31 05:48:28 | INFO     | nipype.workflow  | [Node] Finished "ComputeQI2", elapsed time 11.555857s.
2024-08-31 05:48:41 | INFO     | nipype.workflow  | [Node] Finished "GradientThreshold", elapsed time 26.480865s.
2024-08-31 05:48:42 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.AirMaskWorkflow.ArtifactMask" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/AirMaskWorkflow/99a0b766e30721dbf070009e6945b76717f07204/ArtifactMask".
2024-08-31 05:48:42 | INFO     | nipype.workflow  | [Node] Executing "ArtifactMask" <mriqc.interfaces.anatomical.ArtifactMask>
2024-08-31 05:48:46 | INFO     | nipype.workflow  | [Node] Finished "ArtifactMask", elapsed time 3.758384s.
2024-08-31 05:48:46 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.provenance" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/ComputeIQMs/99a0b766e30721dbf070009e6945b76717f07204/provenance".
2024-08-31 05:48:46 | INFO     | nipype.workflow  | [Node] Executing "provenance" <mriqc.interfaces.reports.AddProvenance>
2024-08-31 05:48:46 | INFO     | nipype.workflow  | [Node] Finished "provenance", elapsed time 0.092476s.
2024-08-31 05:48:47 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.ComputeQI2" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/ComputeIQMs/99a0b766e30721dbf070009e6945b76717f07204/ComputeQI2".
2024-08-31 05:48:47 | INFO     | nipype.workflow  | [Node] Executing "ComputeQI2" <mriqc.interfaces.anatomical.ComputeQI2>
2024-08-31 05:48:58 | INFO     | nipype.workflow  | [Node] Finished "ComputeQI2", elapsed time 11.397291s.
2024-08-31 05:49:13 | INFO     | nipype.workflow  | [Node] Finished "segmentation", elapsed time 83.737445s.
2024-08-31 05:49:14 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.harmonize" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/ComputeIQMs/93d3010db4e49c9b95916724584713a48353b34c/harmonize".
2024-08-31 05:49:14 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.brain_tissue_segmentation.segmentation" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/brain_tissue_segmentation/99a0b766e30721dbf070009e6945b76717f07204/segmentation".
2024-08-31 05:49:14 | INFO     | nipype.workflow  | [Node] Executing "harmonize" <mriqc.interfaces.anatomical.Harmonize>
2024-08-31 05:49:14 | INFO     | nipype.workflow  | [Node] Executing "segmentation" <nipype.interfaces.ants.segmentation.Atropos>
2024-08-31 05:49:16 | INFO     | nipype.workflow  | [Node] Finished "harmonize", elapsed time 1.652441s.
2024-08-31 05:49:16 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.measures" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/ComputeIQMs/93d3010db4e49c9b95916724584713a48353b34c/measures".
2024-08-31 05:49:16 | INFO     | nipype.workflow  | [Node] Executing "measures" <mriqc.interfaces.anatomical.StructuralQC>
2024-08-31 05:49:21 | WARNING  | nipype.interface | Estimated signal variation in the background was too small (MAD=0.0, sigma=72.9268)
2024-08-31 05:49:21 | WARNING  | nipype.interface | Estimated signal variation in the background was too small (MAD=0.0, sigma=72.9268)
2024-08-31 05:49:21 | WARNING  | nipype.interface | Estimated signal variation in the background was too small (MAD=0.0, sigma=72.9268)
2024-08-31 05:49:28 | INFO     | nipype.workflow  | [Node] Finished "measures", elapsed time 11.365979s.
2024-08-31 05:49:28 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.datasink" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/ComputeIQMs/93d3010db4e49c9b95916724584713a48353b34c/datasink".
2024-08-31 05:49:28 | INFO     | nipype.workflow  | [Node] Executing "datasink" <mriqc.interfaces.bids.IQMFileSink>
2024-08-31 05:49:28 | INFO     | nipype.workflow  | [Node] Finished "datasink", elapsed time 0.003933s.
2024-08-31 05:50:31 | INFO     | nipype.workflow  | [Node] Finished "segmentation", elapsed time 76.682578s.
2024-08-31 05:50:32 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.harmonize" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/ComputeIQMs/99a0b766e30721dbf070009e6945b76717f07204/harmonize".
2024-08-31 05:50:32 | INFO     | nipype.workflow  | [Node] Executing "harmonize" <mriqc.interfaces.anatomical.Harmonize>
2024-08-31 05:50:34 | INFO     | nipype.workflow  | [Node] Finished "harmonize", elapsed time 1.623264s.
2024-08-31 05:50:34 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.measures" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/ComputeIQMs/99a0b766e30721dbf070009e6945b76717f07204/measures".
2024-08-31 05:50:34 | INFO     | nipype.workflow  | [Node] Executing "measures" <mriqc.interfaces.anatomical.StructuralQC>
2024-08-31 05:50:39 | WARNING  | nipype.interface | Estimated signal variation in the background was too small (MAD=0.0, sigma=69.4101)
2024-08-31 05:50:39 | WARNING  | nipype.interface | Estimated signal variation in the background was too small (MAD=0.0, sigma=69.4101)
2024-08-31 05:50:39 | WARNING  | nipype.interface | Estimated signal variation in the background was too small (MAD=0.0, sigma=69.4101)
2024-08-31 05:50:46 | INFO     | nipype.workflow  | [Node] Finished "measures", elapsed time 11.442016s.
2024-08-31 05:50:46 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.anatMRIQC.ComputeIQMs.datasink" in "/home/oesteban/tmp/mriqc_ses-pilot018/mriqc_wf/anatMRIQC/ComputeIQMs/99a0b766e30721dbf070009e6945b76717f07204/datasink".
2024-08-31 05:50:47 | INFO     | nipype.workflow  | [Node] Executing "datasink" <mriqc.interfaces.bids.IQMFileSink>
2024-08-31 05:50:47 | INFO     | nipype.workflow  | [Node] Finished "datasink", elapsed time 0.003655s.
2024-08-31 05:50:48 | INFO     | nipype.workflow  | Generating reports...
2024-08-31 05:50:49 | INFO     | nipype.workflow  | Report generation finished (2 reports).
2024-08-31 05:50:49 | IMPORTANT | mriqc            | Participant level finished successfully averaging 00h 03min 43s per subject.
2024-08-31 05:50:49 | INFO     | mriqc            | Generating BIDS derivatives metadata.
----------------------------------------------------------------
  MRIQC completed (elapsed time 00h 07min 26s).
----------------------------------------------------------------

